50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.027182,,,,,,,,,,,,,21ae5c8e-cc83-49fa-a8ce-42f2d5581519,1152,,,"[55.8, 44.1]",3942226,33,,,,-0.32463238,,Right Foot,,,,"[66.2, 40.6]",,Ground Pass,,10.973149,,Incomplete,,Daniel Olmo Carvajal,16532.0,,,,,,1,From Keeper,Nicholas Williams Arthuer,68574.0,Left Wing,48,Spain,772,"['83663dbd-3063-40f0-bda2-88cdbcb2eff3', 'ed0c516c-bda1-4a8f-8c50-1a41a3fa84b3']",55,,,,,,,,,,,,,,,,,Spain,772,00:33:55.349,Pass,
,,,,,,,,,,,,,,,,,,1.361266,,,,,,,,,,,,,ed0c516c-bda1-4a8f-8c50-1a41a3fa84b3,1154,,,"[53.9, 39.5]",3942226,33,,,,0.1798535,,Left Foot,,,,"[66.0, 41.7]",,Ground Pass,,12.298374,,,,Emre Can,3493.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,49,Germany,770,"['21ae5c8e-cc83-49fa-a8ce-42f2d5581519', '25903ebc-af4c-43c3-9ba7-5b59cbb62454']",56,,,,,,,,,,,,,,,,,Germany,770,00:33:56.376,Pass,
,,,,,,,,,,,,,,,,,,0.726419,,,,,,,,,,,,,66e67bef-b1e7-4d31-9035-c50bba251126,1157,,,"[66.0, 41.7]",3942226,33,,,,-1.4829725,,Right Foot,,,,"[67.4, 25.8]",,Ground Pass,,15.961516,,,,Jamal Musiala,39565.0,,,,,,1,Regular Play,Emre Can,3493.0,Right Defensive Midfield,49,Germany,770,['3a0657e3-08e7-443d-ab0c-dbf474491df6'],57,,,,,,,,,,,,,,,,,Germany,770,00:33:57.891,Pass,
,,,,,,,,,,,,,,,,,,1.179247,,,,,,,,,,,,,a41f395b-43e7-4ca9-bac6-7e687fa5c2c7,1160,,,"[67.4, 12.1]",3942226,34,,,,2.5967288,,Right Foot,,,,"[54.2, 20.1]",,Ground Pass,,15.435025,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,49,Germany,770,['b6750830-54cd-48a4-b1de-45cf77b88693'],1,,,,,,,,,,,,,,,,,Germany,770,00:34:01.940,Pass,
,,,,,,,,,,,,,,,,,,0.948478,,,,,,,,,,,,,d60c0c9f-0723-4b68-acce-d9bc344ad220,1164,,,"[54.5, 18.4]",3942226,34,,,,2.3354506,,Right Foot,,,,"[42.7, 30.7]",,Ground Pass,,17.04494,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,49,Germany,770,"['5fd819bb-e954-4c45-bae0-c600e5d31868', '60577403-1806-4025-82f1-d8c2afc24595']",4,,,,,,,,,,,,,,,,,Germany,770,00:34:04.138,Pass,True
,,,,,,,,,,,,,,,,,,1.232703,,,,,,,,,,,,,c402151d-3f6f-4273-8fcf-b36d24b0ba9c,1167,,,"[40.5, 32.7]",3942226,34,,,,1.4673419,,Right Foot,,,,"[42.4, 51.0]",,Ground Pass,,18.398369,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,49,Germany,770,['90751f52-0056-4976-9a46-e69894109f79'],5,,,,,,,,,,,,,,,,,Germany,770,00:34:05.935,Pass,
,,,,,,,,,,,,,,,,,,2.953068,,,,,,,,,,,,,2f80f4e9-43bf-4585-9af7-f5c801abd78a,1170,,,"[48.7, 52.9]",3942226,34,,,,-0.38050637,8cc29621-9699-46fd-9ac4-b4f251315b09,Right Foot,,,,"[100.2, 32.3]",,High Pass,,55.467197,,,,Kai Havertz,8966.0,True,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,49,Germany,770,['dc4afa29-9aa0-44ea-bb87-013911b08543'],9,,,,,,,,,,,,,,,,,Germany,770,00:34:09.343,Pass,
,,,,,,,,,,,,,,,,,,0.879621,,,,,,,,,,,,,de0757f8-3b5c-4a11-84f2-760f23ae0745,1175,,,"[12.8, 42.6]",3942226,34,True,,,0.19152896,,Keeper Arm,,,,"[48.9, 49.6]",,High Pass,,36.772408,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,51,Spain,772,['f3efe7d6-49c7-4671-9545-4caabde8bb1a'],23,,,,,,,,,,,,,,,,,Spain,772,00:34:23.432,Pass,
,,,,,,,,,,,,,,,,,,0.722704,,,,,,,,,,,,,90cfc781-8bec-4df1-aad5-5f4f37fceecc,1177,,,"[51.6, 50.8]",3942226,34,,,,-0.7538297,,Right Foot,,,,"[61.4, 41.6]",,Ground Pass,,13.441726,,,,Daniel Olmo Carvajal,16532.0,,,,,,1,From Keeper,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,51,Spain,772,['232404b1-9e87-433b-aba3-a4401b6511f3'],26,,,,,,,,,,,,,,,,,Spain,772,00:34:26.443,Pass,
,,,,,,,,,,,,,,,,,,1.033688,,,,,,,,,,,,,5bb95f58-4f71-44ca-a179-b1eddbf820c3,1181,,,"[56.6, 41.4]",3942226,34,,,,-1.7818897,,Right Foot,,,,"[54.2, 30.2]",,Ground Pass,,11.454257,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Keeper,Daniel Olmo Carvajal,16532.0,Right Center Midfield,51,Spain,772,"['773e129f-5942-4e97-b152-5e741b632ef8', 'badc4f51-66b3-4ef5-aaef-64097d7770eb']",29,,,,,,,,,,,,,,,,,Spain,772,00:34:29.082,Pass,True
,,,,,,,,,,,,,,,,,,0.630371,,,,,,,,,,,,,61f8b664-3e98-49fa-917e-cfce7a220896,1184,,,"[51.9, 28.0]",3942226,34,,,,-2.8406725,,Left Foot,,,,"[43.2, 25.3]",,Ground Pass,,9.109336,,,,Aymeric Laporte,4353.0,,,,,,1,From Keeper,Fabián Ruiz Peña,6655.0,Left Center Midfield,51,Spain,772,['a97aef78-1265-4237-b801-56106d5a285e'],31,,,,,,,,,,,,,,,,,Spain,772,00:34:31.283,Pass,
,,,,,,,,,,,,,,,,,,1.496526,,,,,,,,,,,,,96d63841-e356-44af-960b-96696a95459e,1187,,,"[43.2, 25.3]",3942226,34,,,,1.7185663,,Left Foot,,,,"[39.3, 51.5]",,Ground Pass,,26.488676,,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Keeper,Aymeric Laporte,4353.0,Left Center Back,51,Spain,772,['49d52e5a-5934-42e3-8c72-2c45c8acaf59'],33,,,,,,,,,,,,,,,,,Spain,772,00:34:33.446,Pass,
,,,,,,,,,,,,,,,,,,0.869582,,,,,,,,,,,,,357a7293-2306-4272-8f14-2fe79a2734c7,1190,,,"[39.3, 53.0]",3942226,34,,,,-0.96850896,,Right Foot,,,,"[45.9, 43.4]",,Ground Pass,,11.649893,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Keeper,Robin Aime Robert Le Normand,22128.0,Right Center Back,51,Spain,772,['4244418f-6453-4e21-89d0-55d3dbbffd3b'],37,,,,,,,,,,,,,,,,,Spain,772,00:34:37.016,Pass,
,,,,,,,,,,,,,,,,,,1.497074,,,,,,,,,,,,,00b5770b-93a5-4510-b681-9ffe59626074,1193,,,"[44.3, 37.8]",3942226,34,,,,-1.964247,,Right Foot,,,,"[39.9, 27.2]",,Ground Pass,,11.4769335,,,,Aymeric Laporte,4353.0,,,,,,1,From Keeper,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,51,Spain,772,['8ebb6a9f-90bc-4ad6-85e8-e8c70bdea20a'],40,,,,,,,,,,,,,,,,,Spain,772,00:34:40.294,Pass,
,,,,,,,,,,,,,,,,,,1.20413,,,,,,,,,,,,,fb68665d-11b6-422d-bebe-2265f68c9a89,1201,,,"[80.1, 35.1]",3942226,34,,,,0.9528961,,Right Foot,,,,"[88.7, 47.2]",,Ground Pass,,14.844865,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Keeper,Aymeric Laporte,4353.0,Left Center Back,51,Spain,772,"['6daa8328-b750-444f-bce1-f888f97a5286', 'dc288008-32a5-4b70-b887-747f0939b722']",48,,,,,,,,,,,,,,,,,Spain,772,00:34:48.705,Pass,True
,,,,,,,,,,,,,,,,,,1.892188,,,,,,,,,,,,,41e3864a-4dc2-4cb7-9d64-f5761d8684cf,1204,,,"[89.3, 49.6]",3942226,34,,,,1.0571903,,Right Foot,,,,"[100.3, 69.1]",,Ground Pass,,22.388613,,,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,1,From Keeper,Álvaro Borja Morata Martín,3477.0,Center Forward,51,Spain,772,['dc4b7381-318f-48bc-a26c-20f2c78f8254'],50,,,,,,,,,,,,,,,,,Spain,772,00:34:50.776,Pass,
,,,,,,,,,,,,,,,,,,2.235766,,,,,,,,,,,,,2f8647ce-abf8-4467-93c8-c49359663c61,1211,,,"[6.0, 4.8]",3942226,35,,,,0.39876086,,Left Foot,,,,"[43.5, 20.6]",,High Pass,,40.692627,,Incomplete,,Kai Havertz,8966.0,,,,,,1,From Keeper,David Raum,12034.0,Left Back,51,Spain,772,"['193e3e9a-7539-4d77-89e7-022d36baea7d', '6e0a21bb-f3e3-4ebe-85ec-9be938d8d568']",0,,,,,,,,,,,,,,,,,Germany,770,00:35:00.223,Pass,
,,,,,,,,,,,,,,,,,,3.518772,,,,,,,,,,,,,193e3e9a-7539-4d77-89e7-022d36baea7d,1213,,,"[76.6, 59.5]",3942226,35,True,,,-2.5232685,,Head,,,,"[52.0, 42.0]",,Low Pass,,30.189568,,,,Marc Cucurella Saseta,17620.0,,,,,Interception,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,52,Spain,772,"['1c3c1771-c588-4f2d-b777-585e2d5d76aa', '2f8647ce-abf8-4467-93c8-c49359663c61']",2,,,,,,,,,,,,,,,,,Spain,772,00:35:02.459,Pass,
,,,,,,,,,,,,,,,,,,1.054126,,,,,,,,,,,,,cc131642-4ced-46e3-8baa-aff28004a0c3,1215,,,"[67.8, 19.5]",3942226,35,,,,0.03634762,,Left Foot,,,,"[84.3, 20.1]",,Ground Pass,,16.510906,,,,Daniel Olmo Carvajal,16532.0,,,,,,1,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,52,Spain,772,['74b6239d-1619-4a17-919d-cd4b17048897'],15,,,,,,,,,,,,,,,,,Spain,772,00:35:15.519,Pass,
,,,,,,,,,,,,,,,,,,2.199245,,,,,,,,,,,,,ac0ceacb-5c10-4bca-9572-5bbc2583c28e,1218,,,"[84.8, 19.2]",3942226,35,,,,0.21342917,,Right Foot,,,,"[111.1, 24.9]",,Ground Pass,,26.910593,,Pass Offside,,Nicholas Williams Arthuer,68574.0,,,Through Ball,True,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Right Center Midfield,52,Spain,772,['734c68c6-8151-4027-8f0f-bf1a80ddf2f1'],18,,,,,,,,,,,,,,,,,Spain,772,00:35:18.734,Pass,
,,,,,,,,,,,,,,,,,,2.731676,,,,,,,,,,,,,d1730188-683f-4d27-a1ae-50ae54377a9b,1220,,,"[24.3, 65.3]",3942226,35,,,,-1.6119124,,Right Foot,,,,"[23.0, 33.7]",,Ground Pass,,31.62673,,,,Jonathan Tah,8221.0,,,,,Free Kick,1,From Free Kick,Antonio Rüdiger,3167.0,Right Center Back,53,Germany,770,['d1bedc73-4f9b-4407-912a-28208e54fa24'],52,,,,,,,,,,,,,,,,,Germany,770,00:35:52.353,Pass,
,,,,,,,,,,,,,,,,,,1.384925,,,,,,,,,,,,,476ffa0a-721a-4c14-b81b-b920e181d693,1223,,,"[23.6, 29.3]",3942226,35,,,,-1.169113,,Left Foot,,,,"[33.2, 6.7]",,Ground Pass,,24.55443,,,,David Raum,12034.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,53,Germany,770,['212945a4-3ebe-4717-bec4-2eddd3ffb3d5'],56,,,,,,,,,,,,,,,,,Germany,770,00:35:56.563,Pass,
,,,,,,,,,,,,,,,,,,4.103861,,,,,,,,,,,,,93eb37e1-7ca5-48db-8ee2-6c5107f47bbc,1226,,,"[34.4, 6.1]",3942226,35,,,,0.3240389,,Left Foot,,,,"[86.8, 23.7]",,High Pass,,55.27676,,Incomplete,,,,,,,,,1,From Free Kick,David Raum,12034.0,Left Back,53,Germany,770,['d803ecd2-2b7e-4e77-88d1-aff20bb3cc0c'],59,,,,,,,,,,,,,,,,,Germany,770,00:35:59.620,Pass,
,,,,,,,,,,,,,,,,,,1.152946,,,,,,,,,,,,,7bbd2fc8-4935-4ce4-be92-37a16c802208,1229,,,"[33.1, 54.2]",3942226,36,,,,-1.4398141,,Right Foot,,,,"[35.3, 37.5]",,Ground Pass,,16.844286,,,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,54,Spain,772,['dc59b51b-66bb-4208-acd1-b6933a293c08'],8,,,,,,,,,,,,,,,,,Spain,772,00:36:08.846,Pass,
,,,,,,,,,,,,,,,,,,2.05773,,,,,,,,,,,,,3191ba47-5c64-4681-93a9-fcd4132b790f,1232,,,"[37.1, 35.4]",3942226,36,,,,-1.6292881,,Right Foot,,,,"[35.8, 13.2]",,Ground Pass,,22.238031,,,,Marc Cucurella Saseta,17620.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,54,Spain,772,['752a6d4b-9be5-47d9-ad54-2abcc351ec3d'],11,,,,,,,,,,,,,,,,,Spain,772,00:36:11.564,Pass,
,,,,,,,,,,,,,,,,,,2.952113,,,,,,,,,,,,,9ed4ecea-27b0-49a4-bc5e-7d0fb9fb4f5c,1235,,,"[35.3, 12.9]",3942226,36,,,,2.3494833,,Left Foot,,,,"[13.1, 35.4]",,Ground Pass,,31.608385,,,,Unai Simón Mendibil,11748.0,,,,,,1,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,54,Spain,772,['81743aa3-beb9-4b8c-b865-692b810eaa63'],14,,,,,,,,,,,,,,,,,Spain,772,00:36:14.066,Pass,
,,,,,,,,,,,,,,,,,,1.133679,,,,,,,,,,,,,81bc45f5-727b-4dc5-9a6f-b8a7b66763e9,1238,,,"[14.4, 39.8]",3942226,36,,,,0.26580897,,Right Foot,,,,"[33.5, 45.0]",,Ground Pass,,19.795202,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,54,Spain,772,['7d80bd97-90c6-43b1-a729-93c874de957e'],28,,,,,,,,,,,,,,,,,Spain,772,00:36:28.774,Pass,
,,,,,,,,,,,,,,,,,,2.213877,,,,,,,,,,,,,7876e3a3-63cb-41c6-8ea0-59cc16c6241b,1241,,,"[35.0, 47.0]",3942226,36,,,,2.5963655,,Left Foot,,,,"[16.7, 58.1]",,High Pass,,21.40327,,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,54,Spain,772,"['82aa97c7-9c3d-4f7c-9193-25cbbbfe52a2', 'b25e9061-9e7b-445a-a2fa-5dae263393af']",29,,,,,,,,,,,,,,,,,Spain,772,00:36:29.908,Pass,True
,,,,,,,,,,,,,,,,,,2.438318,,,,,,,,,,,,,1d9e8307-a56b-4e80-9d54-c13310c9bb4d,1244,,,"[17.1, 55.6]",3942226,36,,,,-1.9790733,,Right Foot,,,,"[9.4, 37.8]",,Ground Pass,,19.394072,,,,Unai Simón Mendibil,11748.0,,,,,,1,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,54,Spain,772,['f258e312-147d-474c-946e-8b7fdbffa9c3'],34,,,,,,,,,,,,,,,,,Spain,772,00:36:34.425,Pass,
,,,,,,,,,,,,,,,,,,3.054463,,,,,,,,,,,,,06760169-265a-4833-acae-21d57a297662,1247,,,"[18.5, 39.5]",3942226,36,,,,0.2909572,,Right Foot,,,,"[73.6, 56.0]",,High Pass,,57.517475,,Incomplete,,Álvaro Borja Morata Martín,3477.0,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,54,Spain,772,"['4bf62ec9-2b02-42af-9c3f-bef701d0d174', '6acb27c9-d40c-42d7-bab0-199f99e106e1']",41,,,,,,,,,,,,,,,,,Spain,772,00:36:41.537,Pass,
,,,,,,,,,,,,,,,,,,1.193528,,,,,,,,,,,,,6acb27c9-d40c-42d7-bab0-199f99e106e1,1250,,,"[46.5, 24.1]",3942226,36,,,True,0.7271681,,,,,,"[58.3, 34.6]",,High Pass,,15.795253,,,,Emre Can,3493.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,55,Germany,770,"['06760169-265a-4833-acae-21d57a297662', '89751e81-2a95-4579-814d-66aa51bf4dd6', '8f361ad3-f063-457c-be4d-6624c6220a00']",44,,,,,,,,,,,,,,,,,Germany,770,00:36:44.591,Pass,True
,,,,,,,,,,,,,,,,,,1.879535,,,,,,,,,,,,,f474c033-109b-4bb0-bc22-8d01f93ff4ae,1256,,,"[54.2, 35.5]",3942226,37,,,,-1.0888581,,Right Foot,,,,"[71.2, 3.0]",,High Pass,,36.67765,,,,David Raum,12034.0,,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,56,Germany,770,['906d9658-8107-43d0-bdb1-18f965638287'],4,,,,,,,,,,,,,,,,,Germany,770,00:37:04.262,Pass,
,,,,,,,,,,,,,,,,,,0.82478,,,,,,,,,,,,,fcafce03-0223-4698-a3d8-ff8c82acd7a6,1259,,,"[69.6, 3.7]",3942226,37,,,,-3.0920465,,Left Foot,,,,"[57.5, 3.1]",,Ground Pass,,12.114867,,,,Jonathan Tah,8221.0,,,,,,1,From Free Kick,David Raum,12034.0,Left Back,56,Germany,770,['dff3b115-7e0e-41b7-9446-3935708f2c69'],8,,,,,,,,,,,,,,,,,Germany,770,00:37:08.317,Pass,
,,,,,,,,,,,,,,,,,,0.860296,,,,,,,,,,,,,763d19cf-8dc0-4a9c-a8ad-5831fd4eb8f7,1263,,,"[57.5, 1.8]",3942226,37,,,,-0.22581168,,Right Foot,,,,"[64.9, 0.1]",,High Pass,,7.5927596,,Out,,David Raum,12034.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,56,Germany,770,"['2d70e4d3-2712-4afb-9bb1-58d449dd5abc', 'aaf69c74-9a51-4d7b-9235-52db557443fd']",10,,,,,,,,,,,,,,,,,Germany,770,00:37:10.397,Pass,True
,,,,,,,,,,,,,,,,,,1.941191,,,,,,,,,,,,,25b22bdd-7ced-45c8-9136-45ba8f3a726f,1265,,,"[57.2, 80.0]",3942226,37,True,,,-1.1149459,,,,,,"[67.3, 59.4]",,High Pass,,22.942755,,,,Daniel Olmo Carvajal,16532.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,57,Spain,772,['564c15da-d472-4ff0-b782-55689422748d'],19,,,,,,,,,,,,,,,,,Spain,772,00:37:19.542,Pass,
,,,,,,,,,,,,,,,,,,0.500426,,,,,,,,,,,,,76944461-c8b5-4634-b1a7-6214e60668f3,1273,,,"[57.4, 58.4]",3942226,37,,,,2.9319527,,Other,,,,"[52.7, 59.4]",,Ground Pass,,4.8052053,,,,Fabián Ruiz Peña,6655.0,,,,,Recovery,1,From Throw In,Daniel Olmo Carvajal,16532.0,Right Center Midfield,57,Spain,772,"['5a3d1e9d-9748-454e-909e-48ea4b1cb996', '82b58cbe-9a7b-492e-8cfc-677bd3ffcd2c']",24,,,,,,,,,,,,,,,,,Spain,772,00:37:24.755,Pass,True
,,,,,,,,,,,,,,,,,,0.22368,,,,,,,,,,,,,39c1d35c-b171-4593-8eb3-d99448f091a6,1275,,,"[52.7, 59.4]",3942226,37,,,,0.6536359,,Left Foot,,,,"[57.4, 63.0]",,Ground Pass,,5.920304,,Incomplete,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,57,Spain,772,"['752be5e3-f37f-4c21-bb75-6534823649d2', '99efea71-12ca-41eb-92da-eacfa3f5910b']",25,,,,,,,,,,,,,,,,,Spain,772,00:37:25.255,Pass,
,,,,,,,,,,,,,,,,,,2.587245,,,,,,,,,,,,,6365b3eb-59d1-4775-89b4-79e35c4b3f46,1280,,,"[56.8, 45.2]",3942226,37,,,,-1.5913695,,Left Foot,,,,"[56.3, 20.9]",,Ground Pass,,24.305143,,,,Marc Cucurella Saseta,17620.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,57,Spain,772,['8be163bf-5967-443a-9a91-37b2d093ee91'],28,,,,,,,,,,,,,,,,,Spain,772,00:37:28.009,Pass,
,,,,,,,,,,,,,,,,,,2.097415,,,,,,,,,,,,,def400be-0fe4-42f8-88e9-7f6ee482833b,1283,,,"[65.4, 12.1]",3942226,37,,,,2.6521997,,Left Foot,,,,"[47.0, 21.9]",,Ground Pass,,20.847063,,,,Aymeric Laporte,4353.0,,,,,,1,From Throw In,Marc Cucurella Saseta,17620.0,Left Back,57,Spain,772,['6f567845-5545-42ae-a848-ff4085928294'],32,,,,,,,,,,,,,,,,,Spain,772,00:37:32.926,Pass,
,,,,,,,,,,,,,,,,,,0.090455,,,,,,,,,,,,,7b61a3f5-28f3-46bf-8abb-57494945ec40,1286,,,"[69.2, 20.7]",3942226,37,,,,-0.2392316,,Right Foot,,,,"[73.3, 19.7]",,Ground Pass,,4.2201896,,Incomplete,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,57,Spain,772,['e9b996b0-728d-42ef-b6c8-66c4226cb19e'],39,,,,,,,,,,,,,,,,,Spain,772,00:37:39.945,Pass,
,,,,,,,,,,,,,,,,,,1.210503,,,,,,,,,,,,,15d3620c-cc1d-4722-aa9d-1dadc460d77d,1288,,,"[70.8, 29.3]",3942226,37,,,,-0.68152624,,Left Foot,,,,"[85.1, 17.7]",,Ground Pass,,18.413311,,,,Nicholas Williams Arthuer,68574.0,,,,,Recovery,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,57,Spain,772,['d268e05b-92d4-455c-be4b-31a7fc879631'],41,,,,,,,,,,,,,,,,,Spain,772,00:37:41.209,Pass,
,,,,,,,,,,,,,,,,,,1.27685,,,,,,,,,,,,,f641af22-0576-47b5-b50b-f77d09fc5884,1291,,,"[87.3, 19.3]",3942226,37,,,,-0.8677801,,Right Foot,,,,"[97.3, 7.5]",,Ground Pass,,15.467385,,,,Marc Cucurella Saseta,17620.0,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Left Wing,57,Spain,772,['247cb30f-f759-474b-9295-4958bb53a89d'],43,,,,,,,,,,,,,,,,,Spain,772,00:37:43.541,Pass,
,,,,,,,,,,,,,,,,,,2.079753,,,,,,,,,,,,,ec6d9915-884d-4767-b3eb-49bda022e756,1294,,,"[99.5, 9.1]",3942226,37,,,,0.31745875,,Left Foot,,,,"[113.5, 13.7]",,Ground Pass,,14.73635,,,,Nicholas Williams Arthuer,68574.0,,,,,,1,From Throw In,Marc Cucurella Saseta,17620.0,Left Back,57,Spain,772,['ab59b16a-2ca3-469f-a2df-f60093494d12'],45,,,,,,,,,,,,,,,,,Spain,772,00:37:45.234,Pass,
,,,,,,,,,,,,,,,,,,1.097486,,,,,,,,,,,,,f2ec7008-babf-4fa5-a847-32ed61300a37,1302,,,"[102.6, 8.5]",3942226,38,,,,2.5342875,,Right Foot,,,,"[90.8, 16.7]",,Ground Pass,,14.369412,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Left Wing,57,Spain,772,['552f15ef-e030-409a-9ced-e188fb82bf62'],1,,,,,,,,,,,,,,,,,Spain,772,00:38:01.582,Pass,
,,,,,,,,,,,,,,,,,,2.347313,,,,,,,,,,,,,6a890124-f4fd-4903-ab66-b043beb66baf,1306,,,"[90.5, 16.7]",3942226,38,,,,1.9612707,,Right Foot,,,,"[74.9, 54.6]",,Ground Pass,,40.984997,,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,57,Spain,772,"['0dca4aaa-5ff0-4de9-a6cc-7818c3b42da4', '52f81a0f-99c2-4cdc-94a5-2f66e79dbf0e']",3,,,,,,,,,,,,,,,,,Spain,772,00:38:03.257,Pass,True
,,,,,,,,,,,,,,,,,,1.489601,,,,,,,,,,,,,0586bd86-e088-4a32-af4a-f96a95d04c3c,1309,,,"[73.9, 60.8]",3942226,38,,,,0.58681214,,Right Foot,,,,"[93.3, 73.7]",,Ground Pass,,23.297424,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Right Center Back,57,Spain,772,['a1725934-120f-467f-9d0d-d75c31525f68'],6,,,,,,,,,,,,,,,,,Spain,772,00:38:06.448,Pass,
,,,,,,,,,,,,,,,,,,0.818932,,,,,,,,,,,,,ecdca9b6-fc6a-4eaf-a166-cd33e361a0b1,1312,,,"[91.7, 74.0]",3942226,38,,,,-1.6498392,,Left Foot,,,,"[90.9, 63.9]",,Ground Pass,,10.131634,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,57,Spain,772,['a7d2ec13-bf1b-48ef-96be-76528fd5c162'],9,,,,,,,,,,,,,,,,,Spain,772,00:38:09.862,Pass,
,,,,,,,,,,,,,,,,,,1.16787,,,,,,,,,,,,,c425cd0d-8f0b-45fb-97f3-163d472d46ff,1315,,,"[90.9, 63.9]",3942226,38,,,,2.1529338,,Right Foot,,,,"[85.7, 71.8]",,Ground Pass,,9.457801,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,57,Spain,772,['b5b689b5-0311-4ca9-8164-e20577dd1ed0'],10,,,,,,,,,,,,,,,,,Spain,772,00:38:10.756,Pass,
,,,,,,,,,,,,,,,,,,1.761361,,,,,,,,,,,,,850f4934-9186-467e-a5a4-7e2d8e0246b5,1318,,,"[83.5, 66.8]",3942226,38,,,,-2.6124282,,Left Foot,,,,"[66.4, 56.8]",,Ground Pass,,19.809341,,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,57,Spain,772,['7bbbb576-3427-4018-83be-27055248c619'],13,,,,,,,,,,,,,,,,,Spain,772,00:38:13.183,Pass,
